75029	75029	ZK1	8AYN_C	2023-04-19	2.8	1	19	P19490	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
82712	82712	HTQ	1MX5_D	2003-04-08	2.8	19	567	P23141	9606.0	Homo sapiens	9606	HOMO SAPIENS
75161	75161	J77	1VBC_1	1996-07-11	2.8	579	878	P03302	12088.0	Poliovirus type 3 (strains P3/Leon/37 and P3/Leon 12A[1]B)	12088	POLIOVIRUS TYPE 3 (STRAINS P3/LEON/37
91464	91464	YUS	7MBV_C	2021-07-07	2.8	1	1165	S5UH55			7955	DANIO RERIO
17074	17074	KRM	2XTB_A	2011-06-29	2.8	1	345	Q584S0			31286	TRYPANOSOMA BRUCEI RHODESIENSE
36864	36864	SF4	8G99_C	2023-04-12	2.8	1	513	A0A1L8G3G3			8355	XENOPUS LAEVIS
47301	47301	J6E	6QM7_Z	2019-04-17	2.8	1	302	A4IDD6			5689	LEISHMANIA TARENTOLAE
37054	37054	JPY	3X2S_A	2015-04-01	2.8	1	214	A0A0J9X1X4			1110693	ESCHERICHIA COLI STR. K-12 SUBSTR. MDS42
82824	82824	STL	2YDX_D	2011-04-27	2.8	28	334	Q9NZL9	9606.0	Homo sapiens	9606	HOMO SAPIENS
32108	32108	I2I	6PKG_A	2020-02-19	2.8	45	355	F1QSF9			7955	DANIO RERIO
4798	4798	DAO	5W7F_A	2018-01-03	2.8	23	574	O35298	10090.0	Mus musculus	10090	MUS MUSCULUS
61596	61596	BOG	1IJD_D	2001-10-17	2.8	1	42	P35094	1074.0	Rhodoblastus acidophilus	1074	RHODOBLASTUS ACIDOPHILUS
109669	109669	PRL	4ZPH_A	2015-08-12	2.8	81	464	P53762	10090.0	Mus musculus	10090	MUS MUSCULUS
67428	67428	SF4	7BKE_C	2021-09-29	2.8	1	191	Q2FKZ3			323259	METHANOSPIRILLUM HUNGATEI JF-1
105241	105241	GNO	7CX3_R	2021-05-05	2.8	1	358	P43116	9606.0	Homo sapiens	9606	HOMO SAPIENS
19351	19351	I2R	7XUJ_A	2023-05-24	2.8	8	725	P40879	9606.0	Homo sapiens	9606	HOMO SAPIENS
40343	40343	J82	4BFR_A	2014-01-15	2.8	114	1064	Q8BTI9	10090.0	Mus musculus	10090	MUS MUSCULUS
24047	24047	JF0	4CDX_A	2014-02-12	2.8	566	862	B2ZUN0			39054	ENTEROVIRUS A71
57566	57566	EMC	1EMS_A	2000-07-20	2.8	1	440	O76463	6239.0	Caenorhabditis elegans	6239	CAENORHABDITIS ELEGANS
37312	37312	HTG	3PL9_A	2011-02-09	2.8	1	243	F2Z293			3562	SPINACIA OLERACEA
18722	18722	BOG	1JMU_F	2002-02-06	2.8	43	708	P11077	10884.0	Reovirus type 1 (strain Lang)	10891	REOVIRUS SP.
14753	14753	EMO	7WH9_A	2023-01-11	2.8	1	486	Q0CCY5	341663.0	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	33178	ASPERGILLUS TERREUS
701	701	KS1	4YUQ_A	2016-04-06	2.8	19	505	Q3HNM4			5802	EIMERIA TENELLA
82264	82264	FSY	6D26_A	2018-10-03	2.8	238	339	Q9Y5Y4	9606.0	Homo sapiens	9606, 10665	HOMO SAPIENS, ENTEROBACTERIA PHAGE T4
55212	55212	SF4	5KH0_A	2017-05-03	2.8	1	396	A6LMQ7			391009	THERMOSIPHO MELANESIENSIS (STRAIN DSM 12029 /
101154	101154	L05	2ACL_B	2005-09-20	2.8	203	445	Q9Z0Y9	10090.0	Mus musculus	10090	MUS MUSCULUS
21966	21966	SNT	4N4W_A	2014-01-22	2.8	23	128	Q0SXH8			373384, 9606	SHIGELLA FLEXNERI 5 STR. 8401, HOMO SAPIENS
48072	48072	PXC	3L2K_B	2010-05-26	2.8	1	366	Q8GPH0			549	PANTOEA AGGLOMERANS
100400	100400	PLP	3K7Y_A	2010-10-13	2.8	1	405	O96142			36329	PLASMODIUM FALCIPARUM
31949	31949	R02	1H37_C	2003-08-21	2.8	1	631	P33247	521098.0	Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / BCRC 14685 / JCM 5260 / KCTC 1825 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-IA)	405212	ALICYCLOBACILLUS ACIDOCALDARIUS
61891	61891	BBA	1A5H_A	1999-04-20	2.8	311	562	P00750	9606.0	Homo sapiens	9606	HOMO SAPIENS
92850	92850	BOG	4QTN_B	2014-10-08	2.8	28	263	D2ZZC1	488.0	Neisseria mucosa	546266	NEISSERIA MUCOSA ATCC 25996
36703	36703	FOF	1DGP_B	2001-02-07	2.8	40	339	Q03471	5082.0	Penicillium roqueforti	5082	PENICILLIUM ROQUEFORTI
104890	104890	HG	5CRL_A	2016-09-07	2.8	1	134	P0A183	287.0	Pseudomonas aeruginosa	287	PSEUDOMONAS AERUGINOSA
62563	62563	D6C	6KE5_C	2019-10-23	2.8	1	267	A8EVM5			367737	ARCOBACTER BUTZLERI RM4018
32670	32670	PLP	4OBU_H	2014-10-29	2.8	1	490	A7B1V0	411470.0	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	RUMINOCOCCUS GNAVUS
31897	31897	I5O	7XWW_A	2023-05-31	2.8	1	217	A0A094VLP5			562	ESCHERICHIA COLI
49273	49273	CPU	1CR6_B	1999-11-19	2.8	1	554	P34914	10090.0	Mus musculus	10090	MUS MUSCULUS
5845	5845	LP9	3LP3_B	2010-06-09	2.8	1014	1149	P0C6F2	82834.0	Human immunodeficiency virus type 1 group M subtype B (isolate LW123)	11676	HUMAN IMMUNODEFICIENCY VIRUS TYPE 1
102092	102092	E33	6KUW_B	2019-12-04	2.8	29	241	P18825	9606.0	Homo sapiens	9606	HOMO SAPIENS
78158	78158	HBN	1VEA_B	2004-07-20	2.8	1	148	P10943	224308.0	Bacillus subtilis (strain 168)	1423	BACILLUS SUBTILIS
45433	45433	SF4	1AO0_B	1997-11-12	2.8	12	470	P00497	224308.0	Bacillus subtilis (strain 168)	1423	BACILLUS SUBTILIS
10204	10204	SF4	7BKE_E	2021-09-29	2.8	1	414	Q2FME3			323259	METHANOSPIRILLUM HUNGATEI JF-1
103340	103340	SF4	3BK7_A	2007-12-25	2.8	1	593	Q9UZA4			29292	PYROCOCCUS ABYSSI
34358	34358	79K	5LWE_B	2016-12-07	2.8	23	341	P51686	9606.0	Homo sapiens	9606	HOMO SAPIENS
86188	86188	HQO	2VR0_F	2008-06-03	2.8	1	159	Q72EF4	882.0	Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough)	882	DESULFOVIBRIO VULGARIS
78441	78441	DXC	6Q2T_A	2019-11-13	2.8	67	509	Q16850	9606.0	Homo sapiens	9606	HOMO SAPIENS
911	911	SF4	1ZJ8_A	2005-05-31	2.8	3	555	P9WJ03	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332	MYCOBACTERIUM TUBERCULOSIS
8067	8067	FM9	4OR2_A	2014-03-19	2.8	581	860	Q13255	9606.0	Homo sapiens	562, 9606	ESCHERICHIA COLI, HOMO SAPIENS
4145	4145	OLM	4ZUD_A	2015-10-07	2.8	15	315	P30556	9606.0	Homo sapiens	562, 9606	ESCHERICHIA COLI, HOMO SAPIENS
57084	57084	970	6ZKM_H	2020-10-07	2.8	1	318	O78747	9940.0	Ovis aries	9940	OVIS ARIES
66348	66348	SF4	4CEI_B	2014-03-12	2.8	1	1166	P23477	224308.0	Bacillus subtilis (strain 168)	224308	BACILLUS SUBTILIS SUBSP. SUBTILIS STR. 168
2513	2513	ML5	3V2Y_A	2012-02-15	2.8	244	326	P21453	9606.0	Homo sapiens	9606, 10665	HOMO SAPIENS, ENTEROBACTERIA PHAGE T4
69170	69170	5RC	5ES1_A	2015-12-02	2.8	44	370	Q96L34	9606.0	Homo sapiens	9606	HOMO SAPIENS
72362	72362	970	6ZKM_M	2020-10-07	2.8	1	459	O78755	9940.0	Ovis aries	9940	OVIS ARIES
37989	37989	AUF	5DNN_E	2016-09-14	2.8	2	136	P84233	8355.0	Xenopus laevis	8355	XENOPUS LAEVIS
15754	15754	AUF	7FF8_A	2022-07-27	2.8	5	214	P55222	208964.0	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964	PSEUDOMONAS AERUGINOSA PAO1
57058	57058	RAX	5DNN_G	2016-09-14	2.8	2	130	P06897	8355.0	Xenopus laevis	8355	XENOPUS LAEVIS
25232	25232	9S8	7BKE_B	2021-09-29	2.8	1	296	Q2FKZ2			323259	METHANOSPIRILLUM HUNGATEI JF-1
19957	19957	PLP	3RCH_B	2011-10-19	2.8	1	480	P20711	9606.0	Homo sapiens	9606	HOMO SAPIENS
45758	45758	HG	1OF5_A	2003-07-03	2.8	268	484	Q99257	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
97468	97468	2LG	2AM2_A	2006-01-24	2.8	1	454	Q8DNV6			171101	STREPTOCOCCUS PNEUMONIAE
34739	34739	TSA	4CSM_B	1998-01-14	2.8	1	256	P32178	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
69835	69835	HTG	4XK8_f	2015-06-10	2.8	78	228	P12355	3562.0	Spinacia oleracea	3888	PISUM SATIVUM
59353	59353	24R	5EAK_A	2016-02-17	2.8	39	364	Q7KZI7	9606.0	Homo sapiens	9606	HOMO SAPIENS
34995	34995	BOG	4RCR_M	1993-10-31	2.8	2	308	P0C0Y9	1063.0	Cereibacter sphaeroides	1063	RHODOBACTER SPHAEROIDES
87405	87405	HQO	1KQG_C	2002-03-15	2.8	1	217	P0AEK7	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
97948	97948	BOG	3NE2_A	2010-09-22	2.8	1	246	O28846	224325.0	Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16)	2234	ARCHAEOGLOBUS FULGIDUS
43219	43219	HG	3WA8_B	2014-04-30	2.8	1	202	D3PQC9			504728	MEIOTHERMUS RUBER
11586	11586	K4Q	7W2Z_L	2022-01-19	2.8	24	39	Q9UBU3	9606.0	Homo sapiens	9606	HOMO SAPIENS
87413	87413	ACJ	3I6D_B	2009-12-08	2.8	1	470	P32397	224308.0	Bacillus subtilis (strain 168)	1423	BACILLUS SUBTILIS
22287	22287	8QY	8EFO_M	2022-11-09	2.8	2	368	P35372	9606.0	Homo sapiens	9606	HOMO SAPIENS
59703	59703	8TZ	5NDD_A	2017-05-03	2.8	276	377	P55085	9606.0	Homo sapiens	10665, 9606, 562	ENTEROBACTERIA PHAGE T4, HOMO SAPIENS,
88475	88475	8SQ	5NC6_D	2018-02-21	2.8	1	273	Q81EJ6	226900.0	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	1396	BACILLUS CEREUS
8571	8571	A80	2CBR_A	1999-12-21	2.8	2	137	P62964	9913.0	Bos taurus	9913	BOS TAURUS
97356	97356	B7O	6J1U_C	2020-01-01	2.8	1	498	P15682	381518.0	Influenza A virus (strain A/Wilson-Smith/1933 H1N1)	381518	INFLUENZA A VIRUS (STRAIN A/WILSON-SMITH/1933
103111	103111	PLP	1BJO_A	1998-11-04	2.8	3	362	P23721	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
30202	30202	KSA	4KIK_A	2013-06-26	2.8	2	664	O14920	9606.0	Homo sapiens	9606	HOMO SAPIENS
39590	39590	SF4	7BKE_D	2021-09-29	2.8	1	686	Q2FRK1			323259	METHANOSPIRILLUM HUNGATEI JF-1
18897	18897	BNG	6VBG_B	2020-11-25	2.8	1	417	P02920	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
19596	19596	A4R	6AKX_A	2018-10-24	2.8	227	319	P51681	9606.0	Homo sapiens	9606, 1501	HOMO SAPIENS, CLOSTRIDIUM PASTEURIANUM
99224	99224	JEV	6ME2_A	2019-04-24	2.8	228	325	P48039	9606.0	Homo sapiens	9606, 272844	HOMO SAPIENS, PYROCOCCUS ABYSSI GE5
43796	43796	3UT	5UX4_B	2018-06-13	2.8	21	407	P24268	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
2610	2610	SQC	8G07_9	2023-02-15	2.8	1	86	A0R205			246196	MYCOLICIBACTERIUM SMEGMATIS MC2 155
45048	45048	BZ1	3ZNC_A	1999-03-23	2.8	22	279	Q64444	10090.0	Mus musculus	10090	MUS MUSCULUS
90358	90358	TMG	3SFE_C	2011-09-07	2.8	30	169	D0VWV4	9823.0	Sus scrofa	9823	SUS SCROFA
28838	28838	C7B	6CAJ_C	2018-04-11	2.8	2	351	P49770	9606.0	Homo sapiens	9606	HOMO SAPIENS
63285	63285	SF4	7BKE_a	2021-09-29	2.8	1	671	Q2FKZ1			323259	METHANOSPIRILLUM HUNGATEI JF-1
104221	104221	561	2QCT_A	2007-11-20	2.8	1	294	Q9Y2R2	9606.0	Homo sapiens	9606	HOMO SAPIENS
77071	77071	BO2	5L66_Y	2016-11-09	2.8	79	210	P28063	10090.0	Mus musculus	10090, 559292	MUS MUSCULUS, SACCHAROMYCES CEREVISIAE (STRAIN
55706	55706	SF4	7AE1_P	2021-02-03	2.8	1	316	Q9H1D9	9606.0	Homo sapiens	9606	HOMO SAPIENS
91064	91064	SF4	7VXU_C	2022-11-23	2.8	68	263	A0A4X1VTL7			9823	SUS SCROFA
29611	29611	CXS	1Y56_A	2005-07-26	2.8	1	493	O59088			70601	PYROCOCCUS HORIKOSHII
14171	14171	HG	1ARO_L	1998-10-21	2.8	1	151	P00806	10760.0	Escherichia phage T7	10760	ENTEROBACTERIA PHAGE T7
60439	60439	SF4	2AKJ_A	2006-01-24	2.8	33	594	P05314	3562.0	Spinacia oleracea	3562	SPINACIA OLERACEA
37607	37607	SF4	7VXU_M	2022-11-23	2.8	23	740	A0A8D1AAL8			9823	SUS SCROFA
49022	49022	UW5	6BFA_A	2017-12-06	2.8	30	507	A0A0F7UUA6			5811	TOXOPLASMA GONDII
89772	89772	PLP	1XRS_B	2004-11-09	2.8	1	262	E3PRJ4	499177.0	Acetoanaerobium sticklandii (strain ATCC 12662 / DSM 519 / JCM 1433 / CCUG 9281 / NCIMB 10654 / HF)	1511	CLOSTRIDIUM STICKLANDII
60182	60182	BOG	6ZRE_A	2021-07-28	2.8	18	485	Q51487	208964.0	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964	
101758	101758	9JU	5ZTY_A	2019-01-30	2.8	235	325	P34972	9606.0	Homo sapiens	9606, 10665	HOMO SAPIENS, ENTEROBACTERIA PHAGE T4
35733	35733	BTI	3BG3_A	2008-02-26	2.8	482	1178	P11498	9606.0	Homo sapiens	9606	HOMO SAPIENS
98970	98970	PDM	1L2O_A	2002-10-30	2.8	1	835	P24733	31199.0	Argopecten irradians	31199	ARGOPECTEN IRRADIANS
52305	52305	RAX	5DNN_H	2016-09-14	2.8	2	126	P02281	8355.0	Xenopus laevis	8355	XENOPUS LAEVIS
59443	59443	VX6	2XYN_C	2010-12-01	2.81	279	546	P42684	9606.0	Homo sapiens	9606	HOMO SAPIENS
23621	23621	95E	7BVE_A	2020-04-29	2.81	1	1074	A0R612			246196	
93901	93901	CHD	7QSN_L	2022-05-25	2.81	1	606	P03920	9913.0	Bos taurus	9913	BOS TAURUS
26627	26627	KLQ	6RWM_I	2020-02-05	2.81	735	1023	E1ANT8			11723	SIMIAN IMMUNODEFICIENCY VIRUS
79013	79013	CJD	4W2R_B	2017-12-27	2.81	538	773	G1KPH4			28377	ANOLIS CAROLINENSIS
80591	80591	XZF	8FHQ_A	2023-02-15	2.81	132	263	P55017	9606.0	Homo sapiens	7955, 9606	DANIO RERIO, HOMO SAPIENS
14987	14987	M3D	6OB0_C	2019-05-08	2.81	28	475	P06858	9606.0	Homo sapiens	9606	HOMO SAPIENS
80592	80592	XZF	8FHQ_A	2023-02-15	2.81	335	335	A0A0G2KTI4	7955.0	Danio rerio	7955, 9606	DANIO RERIO, HOMO SAPIENS
31936	31936	6RH	5KAP_A	2016-11-09	2.81	1	210	Q07010	5702.0	Trypanosoma brucei brucei	5702	TRYPANOSOMA BRUCEI BRUCEI
67360	67360	XQV	7L9X_A	2021-04-14	2.81	1	444	O75351	9606.0	Homo sapiens	9606	HOMO SAPIENS
98167	98167	O7B	6Y1Z_E	2020-03-04	2.82	32	302	P23979	10090.0	Mus musculus	10090	MUS MUSCULUS
91034	91034	ZPR	5UZW_D	2017-05-31	2.82	696	724	R4P353			39387	VACCARIA HISPANICA
6488	6488	SF4	7E0L_A	2022-02-02	2.82	1	491	D9PYV4			79929	METHANOTHERMOBACTER MARBURGENSIS STR. MARBURG
107409	107409	FZ4	7YEP_D	2022-08-17	2.83	1	756	Q9WTR1	10090.0	Mus musculus	10090	MUS MUSCULUS
57419	57419	RM5	7ALV_A	2021-10-20	2.83	131	679	Q96P20	9606.0	Homo sapiens	9606	HOMO SAPIENS
95236	95236	7YS	5U6B_A	2017-07-26	2.84	514	818	P30530	9606.0	Homo sapiens	9606	HOMO SAPIENS
891	891	R0D	6UZ8_B	2020-03-18	2.84	85	931	Q9Y210	9606.0	Homo sapiens	9606	HOMO SAPIENS
55698	55698	F3S	6LUM_Q	2020-05-27	2.84	1	261	A0QT07			1445611	MYCOLICIBACTERIUM SMEGMATIS MC2 51
67549	67549	R3Z	5FV7_A	2016-08-17	2.84	1	336	P39748	9606.0	Homo sapiens	9606	HOMO SAPIENS
70089	70089	SF4	6SL5_C	2020-06-24	2.84	2	81	D0FXW7			3046	DUNALIELLA SALINA
45673	45673	SF4	6SL5_A	2020-06-24	2.84	12	751	D0FXV2			3046	DUNALIELLA SALINA
55173	55173	HG	2JLN_A	2008-10-28	2.85	1	488	D6R8X8	33918.0	Microbacterium liquefaciens	33918	MICROBACTERIUM LIQUEFACIENS
4666	4666	JU7	6MJP_F	2019-03-27	2.85	1	366	Q9KP75			666	VIBRIO CHOLERAE
58358	58358	PLR	2CFB_A	2006-03-29	2.85	27	437	Q8DLK8	197221.0	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	32046	SYNECHOCOCCUS ELONGATUS
54480	54480	VMC	6U77_A	2020-03-18	2.85	1	705	P27472	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	559292	SACCHAROMYCES CEREVISIAE (STRAIN ATCC 204508 /
27994	27994	834	7BJU_D	2021-04-07	2.85	298	342	O18473	7102.0	Heliothis virescens	7102	HELIOTHIS VIRESCENS
57779	57779	6G2	5J5T_A	2016-10-26	2.85	13	380	Q8IVH8	9606.0	Homo sapiens	9606	HOMO SAPIENS
28152	28152	BOG	7W2G_H	2022-03-16	2.85	1	221	Q6DCU6	8355.0	Xenopus laevis	8355	XENOPUS LAEVIS
61332	61332	PLP	4EMY_D	2012-05-09	2.85	1	410	C7REB0			525919	ANAEROCOCCUS PREVOTII
73477	73477	JJW	6QWI_A	2019-07-03	2.85	1	448	P22073	1406.0	Paenibacillus polymyxa	1406	PAENIBACILLUS POLYMYXA
11564	11564	HG	4KR6_B	2014-04-23	2.85	1	388	Q9X220	243274.0	Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8)	243274	THERMOTOGA MARITIMA
86759	86759	HG	2XGX_B	2010-08-18	2.85	1	222	P29283	1140.0	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805)	1140	SYNECHOCOCCUS ELONGATUS
8395	8395	JY6	7ZUB_D	2022-11-23	2.85	1	437	P35869	9606.0	Homo sapiens	9606	HOMO SAPIENS
65760	65760	JRF	7ZK3_A	2022-05-25	2.85	1	960	Q8BHY3	10090.0	Mus musculus	10090	MUS MUSCULUS
66649	66649	TWU	8DSR_A	2022-10-19	2.85	225	573	Q8IAS0	36329.0	Plasmodium falciparum (isolate 3D7)	36329	PLASMODIUM FALCIPARUM 3D7
43574	43574	HG	3ZM8_A	2013-04-17	2.85	1	449	E2GHW2			515849	PODOSPORA ANSERINA
64323	64323	834	3IXP_D	2010-12-15	2.85	285	532	B9UCQ4			29058	HELICOVERPA ARMIGERA
33016	33016	PLP	6XWL_B	2021-02-03	2.855	1	514	A0A125YSJ9			508771	TOXOPLASMA GONDII ME49
63299	63299	S10	2C5C_E	2006-11-27	2.86	21	89	P69178	12371.0	Bacteriophage H30	12371	BACTERIOPHAGE H30
103588	103588	SF4	8GS8_B	2023-05-10	2.86	1	280	P21912	9606.0	Homo sapiens	9606	HOMO SAPIENS
10808	10808	UQ1	8GS8_C	2023-05-10	2.86	1	169	Q99643	9606.0	Homo sapiens	9606	HOMO SAPIENS
61478	61478	8NU	6CM4_A	2018-03-14	2.867	363	443	P14416	9606.0	Homo sapiens	9606, 10665	HOMO SAPIENS, ENTEROBACTERIA PHAGE T4
84501	84501	VIA	3JWQ_B	2009-10-13	2.87	746	785	P51160	9606.0	Homo sapiens	9606	HOMO SAPIENS
47907	47907	I5D	8HDO_R	2023-01-18	2.87	1	332	P29275	9606.0	Homo sapiens	9606	HOMO SAPIENS
84246	84246	2OK	4P7S_C	2014-10-15	2.87	2	115	Q6Q3H7			5833	PLASMODIUM FALCIPARUM
18421	18421	0XV	4GQS_A	2012-11-14	2.87	23	489	P33261	9606.0	Homo sapiens	9606	HOMO SAPIENS
93277	93277	SWF	6WVB_A	2020-11-11	2.87	7	175	Q6TEK8	31033.0	Takifugu rubripes	115991, 31033, 6100	ESCHERICHIA VIRUS RB43, TAKIFUGU RUBRIPES,
19294	19294	63R	6PX9_B	2020-01-29	2.877	217	479	Q14790	9606.0	Homo sapiens	9606	HOMO SAPIENS
60651	60651	JT0	6PQO_C	2020-01-08	2.88	2	1119	O75762	9606.0	Homo sapiens	9606	HOMO SAPIENS
65682	65682	SF4	7ARC_I	2021-12-08	2.88	1	229	A0A7S0UQ60			37502	POLYTOMELLA SP. PRINGSHEIM 198.80
86022	86022	SF4	7ARC_F	2021-12-08	2.88	17	466	A0A7S0V3A3			37502	POLYTOMELLA SP. PRINGSHEIM 198.80
67769	67769	5H0	7RHJ_D	2021-11-03	2.88	140	686	P29973	9606.0	Homo sapiens	9606	HOMO SAPIENS
54438	54438	FAR	6J7F_B	2020-01-22	2.88	1	331	P53611	9606.0	Homo sapiens	9606	HOMO SAPIENS
14561	14561	SF4	7ARC_B	2021-12-08	2.88	1	164	A0A7S0V8A9			37502	POLYTOMELLA SP. PRINGSHEIM 198.80
17994	17994	2BF	1ND5_B	2002-12-20	2.89	33	386	P15309	9606.0	Homo sapiens	9606	HOMO SAPIENS
102910	102910	MSW	5GV5_F	2017-09-13	2.89	26	342	M9MDK9			84753	PSEUDOZYMA ANTARCTICA
7246	7246	HXD	8J18_R	2023-06-21	2.89	1	396	Q9NQS5	9606.0	Homo sapiens	9606	HOMO SAPIENS
11164	11164	9OZ	7SKR_A	2022-03-02	2.89	1536	1850	Q0QDZ2			347537	BAT SARS COV RF1/2004
75066	75066	SF4	4FWI_B	2013-01-30	2.89	1	326	Q8RDH4	273068.0	Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4)	273068	THERMOANAEROBACTER TENGCONGENSIS
4595	4595	DMA	6M34_A	2021-02-03	2.89	1	283	Q57727	243232.0	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440)	243232	METHANOCALDOCOCCUS JANNASCHII DSM 2661
99973	99973	SRW	8FN0_A	2023-03-29	2.89	43	424	P20789	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
104178	104178	HG	3H90_B	2009-09-08	2.9	8	290	P69380	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI K-12
44238	44238	OMN	1SEZ_A	2004-04-13	2.9	1	504	O24164	4097.0	Nicotiana tabacum	4097	NICOTIANA TABACUM
108937	108937	HG	1WSP_B	2006-02-14	2.9	744	827	O70239	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
29713	29713	2S4	4OBZ_B	2014-08-13	2.9	170	412	P07339	9606.0	Homo sapiens	9606	HOMO SAPIENS
66713	66713	HG	4AUW_B	2013-06-05	2.9	211	305	P54841	10090.0	Mus musculus	10090	MUS MUSCULUS
16604	16604	CZX	6K41_R	2020-04-15	2.9	9	450	P18089	9606.0	Homo sapiens	9913, 697290, 9606	BOS TAURUS, ENTEROBACTERIA PHAGE RB59, HOMO
89272	89272	ZB4	7MGL_C	2021-06-16	2.9	1	580	Q9GZU1	9606.0	Homo sapiens	9606	HOMO SAPIENS
597	597	IRH	7CBA_A	2021-07-21	2.9	1	830	A0A2D0TC04	8656.0	Naja atra	8656	NAJA ATRA
24990	24990	CLM	3U9F_E	2012-02-15	2.9	1	219	P62577	562.0	Escherichia coli	562	ESCHERICHIA COLI
66718	66718	715	4FFW_B	2012-12-12	2.9	38	767	P14740	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
29300	29300	PLP	1QGN_D	1999-08-25	2.9	1	445	Q9ZPL5			4097	NICOTIANA TABACUM
35974	35974	SF4	7KOE_H	2021-01-20	2.9	1	92	R4NRM2			243274	
77709	77709	J78	1VBD_1	1996-07-11	2.9	580	881	P03300	12081.0	Poliovirus type 1 (strain Mahoney)	12081	HUMAN POLIOVIRUS 1
103792	103792	ZH1	3MCY_C	2010-06-16	2.9	22	196	Q9S497			562	ESCHERICHIA COLI
102016	102016	XVE	4Q24_A	2014-10-08	2.9	1	239	Q8GED7	1971.0	Streptomyces noursei	1971	STREPTOMYCES NOURSEI
8827	8827	RN1	4IO0_A	2014-02-12	2.9	1	287	G9BEX6			1404	BACILLUS MEGATERIUM
18072	18072	HG	5L9W_A	2017-01-18	2.9	1	684	Q5P5G5	76114.0	Aromatoleum aromaticum (strain EbN1)	76114	AROMATOLEUM AROMATICUM (STRAIN EBN1)
66578	66578	BTN	8FI3_B	2022-12-28	2.9	1	320	A0A0W7ZMT5			573	KLEBSIELLA PNEUMONIAE
25862	25862	T2W	7OMF_D	2021-08-04	2.9	1	98	Q7RTV0	9606.0	Homo sapiens	9606	HOMO SAPIENS
39378	39378	DN7	6BGE_B	2018-10-31	2.9	6	328	Q6VRM0			210	HELICOBACTER PYLORI
52352	52352	DGB	2G97_A	2006-08-01	2.9	1	491	Q80Z29	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
96871	96871	ATE	1XNX_A	2005-01-04	2.9	109	358	O35627	10090.0	Mus musculus	10090	MUS MUSCULUS
1979	1979	82U	7S1X_B	2022-05-25	2.9	2	1212	P55011	9606.0	Homo sapiens	9606	HOMO SAPIENS
12299	12299	BOG	5MRW_B	2017-06-21	2.9	9	682	P03960	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
44858	44858	CZX	6K41_R	2020-04-15	2.9	37	44	Q28838	9913.0	Bos taurus	9913, 697290, 9606	BOS TAURUS, ENTEROBACTERIA PHAGE RB59, HOMO
109805	109805	31J	4PL3_A	2014-09-03	2.9	550	977	Q9EQY0	10090.0	Mus musculus	10090	MUS MUSCULUS
27798	27798	R5R	8DD2_C	2022-08-17	2.9	25	331	P47870	9606.0	Homo sapiens	9606	HOMO SAPIENS
105006	105006	IBM	1SOJ_C	2004-05-11	2.9	654	1073	Q13370	9606.0	Homo sapiens	9606	HOMO SAPIENS
49191	49191	FX6	7CFK_A	2021-04-21	2.9	183	361	A0A109QFA5			456163	THERMUS PARVATIENSIS
